,crid,officer_id,Findings Sustained
13507,1066062,506,0.0
13508,1066062,2292,0.0
13509,1066070,2260,0.0
13510,1066070,3461,0.0
13511,1066070,3480,0.0
13512,1066078,3970,0.0
13513,1066078,7731,0.0
13514,1066080,414,0.0
13515,1066086,0,0.0
13516,1066087,0,0.0
13517,1066088,0,0.0
13518,1066091,854,0.0
13519,1066093,0,0.0
13520,1066094,3224,0.0
13521,1066097,0,0.0
13522,1066100,0,0.0
13523,1066102,0,0.0
13524,1066104,1204,0.0
13525,1066104,2597,0.0
13526,1066104,5239,0.0
13527,1066105,2369,0.0
13528,1066109,4865,0.0
13529,1066109,5878,0.0
13530,1066109,7858,0.0
13531,1066110,4544,0.0
13532,1066113,0,0.0
13533,1066114,3955,0.0
13534,1066117,0,0.0
13535,1066118,0,0.0
13536,1066120,0,0.0
13537,1066127,0,0.0
13538,1066130,2103,0.0
13539,1066130,5414,0.0
13540,1066130,5707,0.0
13541,1066135,696,0.0
13542,1066137,4051,0.0
13543,1066137,8627,0.0
13544,1066139,1033,0.0
13545,1066139,3423,0.0
13546,1066142,6188,0.0
13547,1066142,8446,0.0
13548,1066143,739,0.0
13549,1066143,5969,0.0
13550,1066148,0,0.0
13551,1066151,3423,0.0
13552,1066151,8234,0.0
13553,1066159,7738,0.0
13554,1066160,0,0.0
13555,1066162,0,0.0
13556,1066163,0,0.0
13557,1066166,0,0.0
13558,1066167,0,0.0
13559,1066172,5506,0.0
13560,1066172,8614,0.0
13561,1066176,0,0.0
13562,1066177,0,0.0
13563,1066180,0,0.0
13564,1066181,0,0.0
13565,1066185,3865,0.0
13566,1066186,0,0.0
13567,1066189,4916,0.0
13568,1066189,8426,0.0
13569,1066190,1654,0.0
13570,1066190,7581,0.0
13571,1066192,5506,0.0
13572,1066192,8614,0.0
13573,1066195,6295,0.0
13574,1066196,894,0.0
13575,1066196,2545,0.0
13576,1066197,130,0.0
13577,1066197,657,0.0
13578,1066197,3741,0.0
13579,1066197,6527,0.0
13580,1066197,8270,0.0
13581,1066200,0,0.0
13582,1066201,0,0.0
13583,1066204,0,0.0
13584,1066206,1466,0.0
13585,1066206,3169,0.0
13586,1066209,1218,0.0
13587,1066209,4223,0.0
13588,1066211,0,0.0
13589,1066212,0,0.0
13590,1066214,1128,0.0
13591,1066214,3898,0.0
13592,1066214,8782,0.0
13593,1066216,0,0.0
13594,1066218,184,0.0
13595,1066218,8145,0.0
13596,1066220,8254,0.0
13597,1066221,306,0.0
13598,1066221,913,0.0
13599,1066221,1871,0.0
13600,1066223,0,0.0
13601,1066224,3554,0.0
13602,1066224,5398,0.0
13603,1066228,631,0.0
13604,1066228,7268,0.0
13605,1066230,5224,0.0
13606,1066230,8228,0.0
13607,1066232,0,0.0
13608,1066234,3981,0.0
13609,1066236,331,1.0
13610,1066243,0,0.0
13611,1066244,1255,0.0
13612,1066244,7745,0.0
13613,1066246,0,0.0
13614,1066249,0,0.0
13615,1066250,5712,0.0
13616,1066252,1261,0.0
13617,1066253,722,0.0
13618,1066253,3190,0.0
13619,1066253,4814,0.0
13620,1066253,6373,0.0
13621,1066253,8250,0.0
13622,1066256,0,0.0
13623,1066259,198,0.0
13624,1066262,0,0.0
13625,1066263,7188,0.0
13626,1066265,7799,0.0
13627,1066271,625,0.0
13628,1066273,4803,0.0
13629,1066277,0,0.0
13630,1066278,5611,0.0
13631,1066279,4583,0.0
13632,1066283,593,0.0
13633,1066283,5958,0.0
13634,1066286,1077,0.0
13635,1066286,5148,0.0
13636,1066294,4966,0.0
13637,1066295,0,0.0
13638,1066296,304,0.0
13639,1066296,3486,0.0
13640,1066298,0,0.0
13641,1066299,3383,0.0
13642,1066299,4263,0.0
13643,1066304,0,0.0
13644,1066306,3835,0.0
13645,1066307,285,0.0
13646,1066307,1091,0.0
13647,1066308,0,0.0
13648,1066309,1525,0.0
13649,1066309,1851,0.0
13650,1066310,0,0.0
13651,1066317,1050,0.0
13652,1066317,2243,0.0
13653,1066317,2307,0.0
13654,1066317,2848,0.0
13655,1066317,4799,0.0
13656,1066317,5185,0.0
13657,1066317,5280,0.0
13658,1066317,8232,0.0
13659,1066321,674,0.0
13660,1066321,3360,0.0
13661,1066322,8311,0.0
13662,1066322,8362,0.0
13663,1066323,7949,1.0
13664,1066324,0,0.0
13665,1066325,0,0.0
13666,1066327,5592,0.0
13667,1066328,0,0.0
13668,1066331,8695,0.0
13669,1066332,697,0.0
13670,1066332,3146,0.0
13671,1066333,682,0.0
13672,1066333,2084,0.0
13673,1066339,5463,0.0
13674,1066339,5970,0.0
13675,1066344,789,0.0
13676,1066344,7292,0.0
13677,1066344,7549,0.0
13678,1066347,0,0.0
13679,1066348,7986,0.0
13680,1066350,7994,1.0
13681,1066353,2483,0.0
13682,1066353,6391,0.0
13683,1066355,7617,0.0
13684,1066356,1812,0.0
13685,1066358,0,0.0
13686,1066360,1104,0.0
13687,1066361,4502,0.0
13688,1066363,1595,0.0
13689,1066364,378,0.0
13690,1066368,6759,0.0
13691,1066371,1033,0.0
13692,1066371,2566,0.0
13693,1066371,3371,0.0
13694,1066371,4542,0.0
13695,1066371,6156,0.0
13696,1066371,8044,0.0
13697,1066372,1326,0.0
13698,1066372,6685,0.0
13699,1066373,4705,0.0
13700,1066373,6719,0.0
13701,1066373,6958,0.0
13702,1066373,7473,0.0
13703,1066374,3187,0.0
13704,1066374,4383,0.0
13705,1066374,8632,0.0
13706,1066375,0,0.0
13707,1066376,6411,0.0
13708,1066376,6864,0.0
13709,1066376,8066,0.0
13710,1066377,0,0.0
13711,1066378,5947,0.0
13712,1066382,0,0.0
13713,1066384,2753,0.0
13714,1066384,6281,0.0
13715,1066386,3895,0.0
13716,1066386,7090,0.0
13717,1066389,3475,0.0
13718,1066390,1256,0.0
13719,1066390,8462,0.0
13720,1066391,2855,0.0
13721,1066391,3922,0.0
13722,1066392,0,0.0
13723,1066394,0,0.0
13724,1066395,1658,0.0
13725,1066395,2978,0.0
13726,1066397,0,0.0
13727,1066400,0,0.0
13728,1066401,0,0.0
13729,1066402,3690,0.0
13730,1066404,1432,0.0
13731,1066404,3523,0.0
13732,1066407,0,0.0
13733,1066414,0,0.0
13734,1066416,0,0.0
13735,1066418,8230,0.0
13736,1066420,0,0.0
13737,1066422,837,0.0
13738,1066422,2038,0.0
13739,1066422,2387,0.0
13740,1066422,8891,0.0
13741,1066426,1331,0.0
13742,1066426,3299,0.0
13743,1066426,7483,0.0
13744,1066429,2839,0.0
13745,1066429,4278,0.0
13746,1066430,4045,0.0
13747,1066430,4630,0.0
13748,1066431,157,0.0
13749,1066431,1077,0.0
13750,1066440,0,0.0
13751,1066442,0,0.0
13752,1066447,7549,0.0
13753,1066450,3073,0.0
13754,107332,6840,0.0
13755,1038595,5121,0.0
13756,1038595,8536,0.0
13757,1039179,1256,1.0
13758,1039179,8810,1.0
13759,1043909,345,0.0
13760,1043909,1055,0.0
13761,1043926,510,0.0
13762,1043926,3852,0.0
13763,1043930,275,0.0
13764,1043935,8635,0.0
13765,1043949,8476,0.0
13766,1043958,1216,1.0
13767,1043958,1923,1.0
13768,1043963,2607,0.0
13769,1043963,4603,0.0
13770,1043965,6732,1.0
13771,1043965,7033,0.0
13772,1066450,4351,0.0
13773,1066450,5726,0.0
13774,1066450,6779,0.0
13775,1044078,0,0.0
13776,1045565,0,0.0
13777,1045686,1077,0.0
13778,1045758,4339,1.0
13779,1045849,0,0.0
13780,1045899,592,0.0
13781,1046363,0,0.0
13782,1047130,0,0.0
13783,1047722,0,0.0
13784,1048053,7138,0.0
13785,1049036,5266,0.0
13786,1049621,7203,0.0
13787,1049742,5690,0.0
13788,1050234,0,0.0
13789,1050760,3337,0.0
13790,1043921,0,0.0
13791,1043933,0,0.0
13792,1043936,0,0.0
13793,1043943,0,0.0
13794,1043950,0,0.0
13795,1066450,6860,0.0
13796,1066450,8305,0.0
13797,1066450,8336,0.0
13798,1066452,8406,0.0
13799,1066455,0,0.0
13800,1066456,0,0.0
13801,1066457,4354,0.0
13802,1066457,6267,0.0
13803,1066460,1669,0.0
13804,1066462,0,0.0
13805,1066463,110,0.0
13806,1066463,1265,0.0
13807,1066466,594,0.0
13808,1066471,3390,0.0
13809,1066473,0,0.0
13810,1066474,7764,0.0
13811,1066481,1631,0.0
13812,1066484,835,0.0
13813,1066489,0,0.0
13814,1066494,63,0.0
13815,1066494,3783,0.0
13816,1066499,0,0.0
13817,1066502,8831,0.0
13818,1066503,5550,0.0
13819,1066505,0,0.0
13820,1066508,2755,0.0
13821,1066508,4273,0.0
13822,1066509,2520,0.0
13823,1066509,3914,0.0
13824,1066515,0,0.0
13825,1066517,0,0.0
13826,1066519,1166,0.0
13827,1066520,3956,0.0
13828,1066520,5076,0.0
13829,1066521,1112,0.0
13830,1066521,2661,0.0
13831,1066523,802,0.0
13832,1066523,1022,0.0
13833,1066524,0,0.0
13834,1066526,13,0.0
13835,1066526,5117,0.0
13836,1066527,5152,0.0
13837,1066527,5205,0.0
13838,1066528,0,0.0
13839,1066529,0,0.0
13840,1066530,90,0.0
13841,1066530,1480,0.0
13842,1066530,5775,0.0
13843,1066530,7388,0.0
13844,1066532,6563,0.0
13845,1066533,0,0.0
13846,1066535,1826,0.0
13847,1066535,1860,0.0
13848,1066537,0,0.0
13849,1066538,0,0.0
13850,1066542,403,0.0
13851,1066542,8631,0.0
13852,1066545,2129,1.0
13853,1066553,3401,0.0
13854,1066557,0,0.0
13855,1066559,3653,0.0
13856,1066559,7463,0.0
13857,1066559,8526,0.0
13858,1066561,337,0.0
13859,1066561,3332,0.0
13860,1066562,2345,0.0
13861,1066562,6772,0.0
13862,1066565,0,0.0
13863,1066566,2805,0.0
13864,1066569,0,0.0
13865,1066571,0,0.0
13866,1066573,105,0.0
13867,1066574,0,0.0
13868,1066576,2127,0.0
13869,1066578,0,0.0
13870,1066580,0,0.0
13871,1066583,3349,0.0
13872,1066586,2913,0.0
13873,1066587,627,0.0
13874,1066587,7748,0.0
13875,1066591,0,0.0
13876,1066596,0,0.0
13877,1066597,0,0.0
13878,1066598,4961,0.0
13879,1066599,0,0.0
13880,1066605,0,0.0
13881,1066606,2100,0.0
13882,1066606,6350,0.0
13883,1066607,2118,0.0
13884,1066607,3243,0.0
13885,1066612,0,0.0
13886,1066615,6100,0.0
13887,1066616,0,0.0
13888,1066618,2730,0.0
13889,1066618,3482,0.0
13890,1066618,3865,0.0
13891,1066618,8360,0.0
13892,1066619,2838,0.0
13893,1066619,5910,0.0
13894,1066619,6789,0.0
13895,1066621,2960,0.0
13896,1066621,8261,0.0
13897,1066622,8533,1.0
13898,1066624,5253,0.0
13899,1066624,7754,0.0
13900,1066625,583,0.0
13901,1066625,2355,0.0
13902,1066625,7232,0.0
13903,1066626,6444,0.0
13904,1066627,5287,0.0
13905,1066627,5519,0.0
13906,1066628,5111,0.0
13907,1066628,7906,0.0
13908,1066629,0,0.0
13909,1066633,8334,0.0
13910,1066634,409,1.0
13911,1066636,1471,0.0
13912,1066636,5428,0.0
13913,1066637,3875,0.0
13914,1066638,0,0.0
13915,1066640,6889,0.0
13916,1066640,7042,0.0
13917,1066640,8037,0.0
13918,1066642,7502,0.0
13919,1066647,0,0.0
13920,1066649,0,0.0
13921,1066654,0,0.0
13922,1066655,1180,0.0
13923,1066655,3535,0.0
13924,1066656,2243,0.0
13925,1066656,5280,0.0
13926,1066657,0,0.0
13927,1066658,1290,0.0
13928,1066658,4762,0.0
13929,1066659,8823,0.0
13930,1066660,0,0.0
13931,1066661,7316,0.0
13932,1066663,0,0.0
13933,1066665,5561,0.0
13934,1066665,7833,0.0
13935,1066669,0,0.0
13936,1066671,1097,0.0
13937,1066673,1569,1.0
13938,1066674,400,0.0
13939,1066674,3753,0.0
13940,1066678,2838,0.0
13941,1066678,5910,0.0
13942,1066679,622,0.0
13943,1066681,3712,1.0
13944,1066683,2130,0.0
13945,1066683,4628,0.0
13946,1066683,5607,0.0
13947,1066683,8043,0.0
13948,1066686,0,0.0
13949,1066687,1137,0.0
13950,1066687,5384,0.0
13951,1066688,1533,0.0
13952,1066688,4496,0.0
13953,1066688,5645,0.0
13954,1066690,0,0.0
13955,1066691,0,0.0
13956,1066692,0,0.0
13957,1066693,0,0.0
13958,1066694,0,0.0
13959,1066696,78,0.0
13960,1066698,5971,0.0
13961,1066699,6557,0.0
13962,1066699,8649,0.0
13963,1066701,4785,0.0
13964,1066701,7918,0.0
13965,1066703,927,0.0
13966,1066706,5045,0.0
13967,1066708,0,0.0
13968,1066709,0,0.0
13969,1066710,486,0.0
13970,1066710,557,0.0
13971,1066710,1743,0.0
13972,1066710,5762,0.0
13973,1066710,6117,0.0
13974,1066710,7152,0.0
13975,1066713,6131,0.0
13976,1066714,0,0.0
13977,1066716,4698,0.0
13978,1066716,6015,0.0
13979,1066719,6242,0.0
13980,1066722,6789,0.0
13981,1066726,4609,0.0
13982,1066727,0,0.0
13983,1066736,7802,0.0
13984,1066739,0,0.0
13985,1066741,0,0.0
13986,1066742,6855,0.0
13987,1066745,2832,0.0
13988,1066747,3366,0.0
13989,1066750,0,0.0
13990,1066751,5921,0.0
13991,1066751,8894,0.0
13992,1066753,3466,0.0
13993,1066753,5467,0.0
13994,1066754,7576,0.0
13995,1066754,7611,0.0
13996,1066757,0,0.0
13997,1066759,190,0.0
13998,1066762,0,0.0
13999,1066766,2902,0.0
14000,1066772,0,0.0
14001,1066774,0,0.0
14002,1066781,1525,0.0
14003,1066783,4468,0.0
14004,1066783,4774,0.0
14005,1066786,5338,0.0
14006,1066786,8055,0.0
14007,1066787,0,0.0
14008,1066788,0,0.0
14009,1066790,3566,0.0
14010,1066792,8817,0.0
14011,1066793,2647,0.0
14012,1066793,6490,0.0
14013,1066795,2132,0.0
14014,1066797,3546,0.0
14015,1066797,4683,0.0
14016,1066797,8701,0.0
14017,1066799,865,0.0
14018,1066799,4791,0.0
14019,1066800,0,0.0
14020,1066801,5693,0.0
14021,1066803,988,0.0
14022,1066804,0,0.0
14023,1066807,0,0.0
14024,1066810,1606,0.0
14025,1066812,0,0.0
14026,1066813,0,0.0
14027,1066815,0,0.0
14028,1066818,0,0.0
14029,1066819,2036,0.0
14030,1066819,8840,0.0
14031,1066821,2924,0.0
14032,1066823,1965,0.0
14033,1066823,2298,0.0
14034,1066824,0,0.0
14035,1066825,2605,0.0
14036,1066826,1929,0.0
14037,1066832,8367,0.0
14038,1066839,3985,0.0
14039,1066839,5694,0.0
14040,1066841,6295,0.0
14041,1066841,7026,0.0
14042,1066842,0,0.0
14043,1066843,2186,0.0
14044,1066843,4766,0.0
14045,1066845,2718,0.0
14046,1066846,0,0.0
14047,1066847,0,0.0
14048,1066848,2221,0.0
14049,1066851,465,0.0
14050,1066851,1355,0.0
14051,1066851,2620,0.0
14052,1066851,8150,0.0
14053,1066852,1293,0.0
14054,1066852,5162,0.0
14055,1066853,0,0.0
14056,1066856,0,0.0
14057,1066858,0,0.0
14058,1066859,3164,0.0
14059,1066859,7771,0.0
14060,1066860,6083,0.0
14061,1066861,0,0.0
14062,1066864,843,0.0
14063,1066864,3183,0.0
14064,1066864,6912,0.0
14065,1066865,754,0.0
14066,1066865,804,0.0
14067,1066865,5222,0.0
14068,1066865,5399,0.0
14069,1066865,7144,0.0
14070,1066867,1834,0.0
14071,1066869,0,0.0
14072,1066870,1344,0.0
14073,1066870,1674,0.0
14074,1066870,4157,0.0
14075,1066870,7635,0.0
14076,1066870,8230,0.0
14077,1066871,2527,0.0
14078,1066871,8238,0.0
14079,1066875,1777,0.0
14080,1066875,1878,0.0
14081,1066875,3305,0.0
14082,1066876,4325,0.0
14083,1066876,4384,0.0
14084,1066876,5620,0.0
14085,1066876,8668,0.0
14086,1066877,0,0.0
14087,1066878,2502,1.0
14088,1066885,8917,0.0
14089,1066886,0,0.0
14090,1066887,1367,0.0
14091,1066887,2582,0.0
14092,1066894,0,0.0
14093,1066897,22,0.0
14094,1066900,0,0.0
14095,1066903,0,0.0
14096,1066907,0,0.0
14097,1066908,3748,0.0
14098,1066908,7966,0.0
14099,1066909,6728,0.0
14100,1066909,7084,0.0
14101,1066909,8338,0.0
14102,1066910,0,0.0
14103,1066911,0,0.0
14104,1066912,7409,0.0
14105,1066913,2111,0.0
14106,1066913,7155,0.0
14107,1066917,0,0.0
14108,1066918,0,0.0
14109,1066921,0,0.0
14110,1066923,2998,0.0
14111,1066923,5635,0.0
14112,1066924,0,0.0
14113,1066929,4891,0.0
14114,1066929,7433,0.0
14115,1066929,7740,0.0
14116,1066932,5982,0.0
14117,1066933,1265,0.0
14118,1066933,4094,0.0
14119,1066937,0,0.0
14120,1066938,1556,0.0
14121,1066938,2610,0.0
14122,1066945,6154,0.0
14123,1066947,0,0.0
14124,1066949,0,0.0
14125,1066951,0,0.0
14126,1066961,1941,0.0
14127,1066961,4113,0.0
14128,1066961,4425,0.0
14129,1066962,4570,0.0
14130,1066963,2280,0.0
14131,1066963,4257,0.0
14132,1066963,7864,0.0
14133,1066967,0,0.0
14134,1066969,0,0.0
14135,1066972,3305,0.0
14136,1066972,8124,0.0
14137,1066974,0,0.0
14138,1066976,632,0.0
14139,1066976,7958,0.0
14140,1066977,4835,0.0
14141,1066977,5174,0.0
14142,1066978,5516,0.0
14143,1066978,6765,0.0
14144,1066978,7088,0.0
14145,1066982,0,0.0
14146,1066985,7704,0.0
14147,1066990,1941,0.0
14148,1066990,4425,0.0
14149,1066991,4425,0.0
14150,1066992,0,0.0
14151,1066993,3692,0.0
14152,1066995,0,0.0
14153,1066996,2119,0.0
14154,1066996,8510,0.0
14155,1066997,5349,0.0
14156,1066998,3987,0.0
14157,1067006,2154,0.0
14158,1067008,0,0.0
14159,1067009,0,0.0
14160,1067013,4108,0.0
14161,1067014,4741,0.0
14162,1067016,0,0.0
14163,1067024,3060,0.0
14164,1067024,5594,0.0
14165,1067027,2520,0.0
14166,1067027,3914,0.0
14167,1067032,0,0.0
14168,1067036,0,0.0
14169,1067038,8247,0.0
14170,1067039,0,0.0
14171,1067040,1428,0.0
14172,1067040,1923,0.0
14173,1067040,6527,0.0
14174,1067043,2480,0.0
14175,1067043,5415,0.0
14176,1067045,4715,0.0
14177,1067046,0,0.0
14178,1067052,1540,0.0
14179,1067052,5105,0.0
14180,1067053,0,0.0
14181,1067055,0,0.0
14182,1067056,0,0.0
14183,1067058,0,0.0
14184,1067061,5372,0.0
14185,1067062,5818,0.0
14186,1067069,0,0.0
14187,1067070,0,0.0
14188,1067072,2212,1.0
14189,1067075,4838,0.0
14190,1067079,0,0.0
14191,1067082,0,0.0
14192,1067085,0,0.0
14193,1067088,6617,0.0
14194,1067093,529,0.0
14195,1067094,3084,0.0
14196,1067095,0,0.0
14197,1067099,0,0.0
14198,1067100,1274,0.0
14199,1067100,5951,0.0
14200,1067102,0,0.0
14201,1067106,0,0.0
14202,1067108,6094,0.0
14203,1067108,6735,0.0
14204,1067108,8856,0.0
14205,1067111,0,0.0
14206,1067114,3373,0.0
14207,1067114,4503,0.0
14208,1067114,6949,0.0
14209,1067115,0,0.0
14210,1067124,0,0.0
14211,1067128,657,0.0
14212,1067128,921,0.0
14213,1067128,1741,0.0
14214,1067128,2658,0.0
14215,1067131,0,0.0
14216,1067133,8874,0.0
14217,1067135,0,0.0
14218,1067138,51,0.0
14219,1067138,686,0.0
14220,1067138,1557,0.0
14221,1067139,1512,0.0
14222,1067139,1767,0.0
14223,1067139,1909,0.0
14224,1067139,2454,0.0
14225,1067139,3600,0.0
14226,1067139,3670,0.0
14227,1067139,5259,0.0
14228,1067139,6427,0.0
14229,1067139,7078,0.0
14230,1067139,7492,0.0
14231,1067139,7735,0.0
14232,1067140,0,0.0
14233,1067141,0,0.0
14234,1067153,3004,0.0
14235,1067153,8766,0.0
14236,1067153,8872,0.0
14237,1067162,6117,0.0
14238,1067162,6316,0.0
14239,1067162,7152,0.0
14240,1067162,7465,0.0
14241,1067163,6291,0.0
14242,1067164,1891,0.0
14243,1067168,0,0.0
14244,1067170,0,0.0
14245,1067178,0,0.0
14246,1067179,0,0.0
14247,1067181,2896,0.0
14248,1067181,3041,0.0
14249,1067183,563,0.0
14250,1067183,1398,0.0
14251,1067184,720,0.0
14252,1067184,3972,0.0
14253,1067185,1256,0.0
14254,1067189,0,0.0
14255,1067191,0,0.0
14256,1067194,6163,0.0
14257,1067195,4516,0.0
14258,1067195,6332,0.0
14259,1067199,2562,0.0
14260,1067200,0,0.0
14261,1067201,3069,0.0
14262,1067203,0,0.0
14263,1067204,0,0.0
14264,1067207,5920,0.0
14265,1067211,0,0.0
14266,1067212,3708,0.0
14267,1067217,3955,0.0
14268,1067219,0,0.0
14269,1067222,5555,0.0
14270,1067222,7046,0.0
14271,1067222,7677,0.0
14272,1067225,513,0.0
14273,1067225,4639,0.0
14274,1067225,4643,0.0
14275,1067225,5602,0.0
14276,1067225,7991,0.0
14277,1067225,8792,0.0
14278,1067226,1365,0.0
14279,1067226,1410,0.0
14280,1067226,4100,0.0
14281,1067226,6353,0.0
14282,1067230,2504,0.0
14283,1067230,5352,0.0
14284,1067232,3212,0.0
14285,1067232,3823,0.0
14286,1067232,8497,0.0
14287,1067233,0,0.0
14288,1067234,3775,0.0
14289,1067239,4560,0.0
14290,1067239,5231,0.0
14291,1067240,2769,0.0
14292,10851356,0,0.0
14293,1067240,4914,0.0
14294,1067243,8898,0.0
14295,1067244,0,0.0
14296,1067246,4117,0.0
14297,1067246,4263,0.0
14298,1067247,1112,0.0
14299,1067247,2661,0.0
14300,1067248,0,0.0
14301,1067250,0,0.0
14302,1067251,0,0.0
14303,1067252,0,0.0
14304,1067253,7530,0.0
14305,1067253,7620,0.0
14306,1067255,765,0.0
14307,1067255,5807,0.0
14308,1067256,343,0.0
14309,1067256,1458,0.0
14310,1067256,2030,0.0
14311,1067256,2313,0.0
14312,1067256,2973,0.0
14313,1067256,6598,0.0
14314,1067256,6837,0.0
14315,1067256,8562,0.0
14316,1067260,6796,0.0
14317,1067261,3379,0.0
14318,1067261,6092,0.0
14319,1067266,0,0.0
14320,1067267,8029,0.0
14321,1067267,8893,0.0
14322,1067269,0,0.0
14323,1067271,3523,0.0
14324,1067271,8640,0.0
14325,1067273,0,0.0
14326,1067274,6864,0.0
14327,1067276,5003,0.0
14328,1067276,5818,0.0
14329,1067277,1976,0.0
14330,1067277,8409,0.0
14331,1067279,616,0.0
14332,1067279,804,0.0
14333,1067286,7378,0.0
14334,1067286,8445,0.0
14335,1067287,41,0.0
14336,1067287,4012,0.0
14337,1067287,4850,0.0
14338,1067287,5194,0.0
14339,1067288,6083,0.0
14340,1067290,0,0.0
14341,1067292,8579,0.0
14342,1067298,350,0.0
14343,1067298,7497,0.0
14344,1067300,6440,0.0
14345,1067302,127,0.0
14346,1067302,184,0.0
14347,1067302,8145,0.0
14348,1067308,0,0.0
14349,1067311,0,0.0
14350,1067312,4034,0.0
14351,1067316,371,0.0
14352,1067317,6162,0.0
14353,1067317,6924,0.0
14354,1067318,3140,0.0
14355,1067319,5785,0.0
14356,1067320,19,0.0
14357,1067320,1176,0.0
14358,1067320,3488,0.0
14359,1067320,6560,0.0
14360,1067320,7639,0.0
14361,1067323,0,0.0
14362,1067328,7089,0.0
14363,1067328,7925,0.0
14364,1067329,8284,0.0
14365,1067332,0,0.0
14366,1067337,8061,0.0
14367,1067338,5003,0.0
14368,1067339,7599,0.0
14369,1067340,1426,0.0
14370,1067343,8574,0.0
14371,1067344,1828,0.0
14372,1067344,3893,0.0
14373,1067344,4733,0.0
14374,1067344,4866,0.0
14375,1067346,4893,0.0
14376,1067346,6626,0.0
14377,1067347,0,0.0
14378,1067349,46,0.0
14379,1067354,0,0.0
14380,1067355,0,0.0
14381,1067357,0,0.0
14382,1067360,5899,0.0
14383,1067360,8903,0.0
14384,1067361,761,0.0
14385,1067362,0,0.0
14386,1067364,1658,0.0
14387,1067364,2978,0.0
14388,1067364,3153,0.0
14389,1067364,8308,0.0
14390,1067365,7467,0.0
14391,1067365,8191,0.0
14392,1067368,2780,0.0
14393,1067369,2627,0.0
14394,1067369,7691,0.0
14395,1067373,3045,0.0
14396,1067378,2293,0.0
14397,1067380,0,0.0
14398,1067381,0,0.0
14399,1067385,0,0.0
14400,1067387,6026,0.0
14401,1067389,0,0.0
14402,1067392,6440,0.0
14403,1067393,0,0.0
14404,1067394,599,0.0
14405,1067394,6002,0.0
14406,1067401,0,0.0
14407,1067403,536,0.0
14408,1067403,2504,0.0
14409,1067403,5352,0.0
14410,1067404,0,0.0
14411,1067405,0,0.0
14412,1067406,0,0.0
14413,1067407,0,0.0
14414,1067410,0,0.0
14415,1067412,8039,0.0
14416,1067416,0,0.0
14417,1067418,2809,0.0
14418,1067419,2856,0.0
14419,1067419,5056,0.0
14420,1067419,7532,0.0
14421,1067421,0,0.0
14422,1067422,4222,0.0
14423,1067423,0,0.0
14424,1067424,5985,0.0
14425,1067425,268,0.0
14426,1067428,0,0.0
14427,1067430,0,0.0
14428,1067431,0,0.0
14429,1067435,5674,0.0
14430,1067436,902,1.0
14431,1067436,6466,0.0
14432,1067437,1469,0.0
14433,1067437,1541,0.0
14434,1067437,6075,0.0
14435,1067437,6513,0.0
14436,1067438,2611,0.0
14437,1067439,3894,0.0
14438,1067440,4258,0.0
14439,1067441,0,0.0
14440,1067442,1326,0.0
14441,1067442,8864,0.0
14442,1067443,5511,0.0
14443,1067444,2491,0.0
14444,1067449,657,0.0
14445,1067449,921,0.0
14446,1067449,2658,0.0
14447,1067452,0,0.0
14448,1067456,0,0.0
14449,1067457,5671,0.0
14450,1067457,8643,0.0
14451,1067459,1426,0.0
14452,1067460,0,0.0
14453,1067461,0,0.0
14454,1067462,8661,0.0
14455,1067464,678,0.0
14456,1067464,6119,0.0
14457,1067466,4367,0.0
14458,1067466,4489,0.0
14459,1067467,0,0.0
14460,1067469,1689,0.0
14461,1067469,5319,0.0
14462,1067472,1680,0.0
14463,1067472,4916,0.0
14464,1067475,4845,0.0
14465,1067478,4542,0.0
14466,1067480,0,0.0
14467,1067482,0,0.0
14468,1067486,0,0.0
14469,1067487,0,0.0
14470,1067491,6468,0.0
14471,1067491,8054,0.0
14472,1067492,0,0.0
14473,1067494,234,1.0
14474,1067495,0,0.0
14475,1067498,2289,0.0
14476,1067498,4049,0.0
14477,1067498,7278,0.0
14478,1067498,8615,0.0
14479,1067502,0,0.0
14480,1067503,370,0.0
14481,1067504,4428,0.0
14482,1067504,6080,0.0
14483,1067505,1834,0.0
14484,1067505,7019,0.0
14485,1067506,4152,0.0
14486,1067511,2142,0.0
14487,1067512,8423,0.0
14488,1067514,2974,0.0
14489,1067516,6250,0.0
14490,1067519,3293,0.0
14491,1067519,7797,0.0
14492,1067520,2535,1.0
14493,1067521,729,0.0
14494,1067521,4774,0.0
14495,1067522,0,0.0
14496,1067526,2425,0.0
14497,1067526,5377,0.0
14498,1067527,0,0.0
14499,1067530,0,0.0
14500,1067531,0,0.0
14501,1067544,0,0.0
14502,1067545,2262,0.0
14503,1067545,5829,0.0
14504,1067549,0,0.0
14505,1067550,0,0.0
14506,1067553,0,0.0
14507,1067557,5765,0.0
14508,1067558,763,0.0
14509,1067558,3391,0.0
14510,1067558,8803,0.0
14511,1067561,1323,0.0
14512,1067563,273,0.0
14513,1067566,915,0.0
14514,1067566,4233,0.0
14515,1067567,0,0.0
14516,1067568,151,0.0
14517,1067568,696,0.0
14518,1067568,2558,0.0
14519,1067568,2863,0.0
14520,1067568,7567,0.0
14521,1067570,7995,0.0
14522,1067570,8083,0.0
14523,1067573,337,0.0
14524,1067573,3305,0.0
14525,1067573,4639,0.0
14526,1067575,2283,0.0
14527,1067575,6447,0.0
14528,1067576,0,0.0
14529,1067580,8367,0.0
14530,1067587,0,0.0
